Product_ID;Customer_ID;Product_Type;Open_Date;Currency;Balance;Credit_Limit
4060;11376;Demand;17.08.2013;YTL;49.81;0
4061;2373;Demand;17.08.2013;YTL;9.11;0
4062;10531;Demand;17.08.2013;YTL;659.21;0
4063;11126;Demand;17.08.2013;YTL;3.87;0
4064;10208;Demand;17.08.2013;YTL;21;0
4065;2732;Demand;18.08.2013;YTL;60.31;0
4066;2732;Demand;18.08.2013;USD;4.98;0
4067;8333;Demand;18.08.2013;YTL;72.62;0
4068;6781;Demand;18.08.2013;USD;3.42;0
4069;10903;Demand;18.08.2013;EUR;4.84;0
4070;6433;Demand;18.08.2013;EUR;206.48;0
4071;10903;Demand;18.08.2013;YTL;40.9;0
4072;9092;Demand;19.08.2013;YTL;80.72;0
4073;9092;Demand;19.08.2013;EUR;5.84;0
4074;3549;Credit Card;19.08.2013;YTL;0;13500
4075;5507;Demand;19.08.2013;YTL;19.11;0
4076;3822;Demand;20.08.2013;XAU;0.28;0
4077;3278;Demand;20.08.2013;USD;2.7;0
4078;7219;Demand;20.08.2013;YTL;20.93;0
4079;10991;Demand;20.08.2013;YTL;13.57;0
4080;3278;Demand;20.08.2013;YTL;74.89;0
4081;10991;Credit Card;20.08.2013;YTL;42.76;6000
4082;2382;Demand;21.08.2013;YTL;69.21;0
4083;10901;Demand;21.08.2013;YTL;71.38;0
4084;8779;Demand;21.08.2013;XAU;1.07;0
4085;5196;Demand;21.08.2013;YTL;60.47;0
4086;10085;Demand;21.08.2013;YTL;646.42;0
4087;5196;Demand;21.08.2013;USD;4.51;0
4088;5196;Demand;21.08.2013;EUR;32.09;0
4089;8249;Credit Card;21.08.2013;YTL;0;3500
4090;5421;Demand;21.08.2013;YTL;77.9;0
4091;3839;Demand;22.08.2013;XAU;5.88;0
4092;5364;Credit Card;22.08.2013;YTL;65.01;9500
4093;8314;Demand;22.08.2013;USD;1.38;0
4094;670;Credit Card;22.08.2013;YTL;10.97;1500
4095;7483;Demand;22.08.2013;YTL;0.64;0
4096;11580;Demand;23.08.2013;YTL;14.91;0
4097;8349;Demand;23.08.2013;YTL;8449.38;0
4098;8349;Credit Card;23.08.2013;YTL;9500;9500
4099;8513;Demand;23.08.2013;XAU;1.56;0
4100;7846;Demand;23.08.2013;EUR;0.77;0
4101;7846;Demand;23.08.2013;YTL;29.6;0
4102;3140;Demand;23.08.2013;YTL;48.11;0
4103;7121;Demand;24.08.2013;YTL;37.22;0
4104;7371;Demand;24.08.2013;YTL;34.31;0
4105;7466;Demand;24.08.2013;USD;1.73;0
4106;856;Demand;24.08.2013;USD;5.73;0
4107;11899;Demand;25.08.2013;EUR;1.2;0
4108;1088;Credit Card;25.08.2013;YTL;5.3;2000
4109;4731;Demand;25.08.2013;YTL;54.37;0
4110;10823;Demand;26.08.2013;YTL;15.53;0
4111;11501;Demand;26.08.2013;YTL;0.31;0
4112;6427;Demand;26.08.2013;USD;39812.85;0
4113;2477;Demand;26.08.2013;YTL;222.1;0
4114;2477;Credit Card;26.08.2013;YTL;0;1500
4115;3960;Demand;26.08.2013;EUR;28.24;0
4116;6427;Demand;26.08.2013;YTL;7650.05;0
4117;11501;Demand;26.08.2013;USD;2.76;0
4118;6239;Demand;26.08.2013;YTL;63.93;0
4119;2355;Demand;27.08.2013;XAU;1.22;0
4120;9634;Demand;28.08.2013;YTL;68.19;0
4121;1399;Demand;28.08.2013;YTL;92.22;0
4122;4078;Demand;28.08.2013;YTL;29.71;0
4123;6350;Demand;28.08.2013;YTL;0.2;0
4124;1399;Demand;28.08.2013;USD;3.52;0
4125;2512;Credit Card;29.08.2013;YTL;561.98;1000
4126;3486;Demand;29.08.2013;USD;33578.62;0
4127;4390;Demand;29.08.2013;YTL;754.77;0
4128;2512;Demand;29.08.2013;YTL;26.96;0
4129;1132;Demand;30.08.2013;YTL;5038.93;0
4130;2112;Demand;30.08.2013;YTL;61.98;0
4131;2112;Demand;30.08.2013;USD;4.12;0
4132;7977;Demand;30.08.2013;YTL;29.45;0
4133;6542;Demand;30.08.2013;YTL;81.23;0
4134;10248;Demand;30.08.2013;YTL;34.23;0
4135;3577;Demand;30.08.2013;YTL;67.36;0
4136;9443;Demand;31.08.2013;YTL;65.51;0
4137;7837;Demand;31.08.2013;YTL;1.98;0
4138;9073;Demand;31.08.2013;YTL;5.64;0
4139;10255;Demand;01.09.2013;USD;29465.31;0
4140;7183;Demand;01.09.2013;YTL;1836.5;0
4141;5667;Demand;01.09.2013;XAU;1.15;0
4142;5071;Demand;01.09.2013;YTL;7.48;0
4143;11046;Credit Card;02.09.2013;YTL;0;1000
4144;7147;Demand;02.09.2013;YTL;2.18;0
4145;531;Demand;02.09.2013;YTL;103.62;0
4146;8712;Demand;03.09.2013;YTL;24.92;0
4147;9038;Credit Card;03.09.2013;YTL;0;34000
4148;10859;Demand;03.09.2013;USD;178.55;0
4149;4815;Demand;03.09.2013;XAU;0.29;0
4150;7897;Demand;03.09.2013;EUR;2245.14;0
4151;1238;Demand;03.09.2013;YTL;70.79;0
4152;1238;Demand;03.09.2013;USD;3.76;0
4153;771;Demand;04.09.2013;YTL;35.98;0
4154;8568;Demand;04.09.2013;YTL;51.41;0
4155;9186;Demand;04.09.2013;YTL;6324.6;0
4156;7023;Demand;04.09.2013;YTL;50.24;0
4157;8779;Demand;06.09.2013;USD;2.95;0
4158;7021;Demand;06.09.2013;YTL;712.79;0
4159;3990;Demand;07.09.2013;USD;1.5;0
4160;8198;Credit Card;07.09.2013;YTL;0;1500
4161;8608;Credit Card;07.09.2013;YTL;10.01;1500
4162;8198;Demand;07.09.2013;YTL;38.4;0
4163;7584;Demand;07.09.2013;YTL;69.08;0
4164;5498;Demand;07.09.2013;USD;1.73;0
4165;2819;Demand;07.09.2013;YTL;44.29;0
4166;6157;Demand;07.09.2013;EUR;4153.65;0
4167;5944;Credit Card;08.09.2013;YTL;134.65;1500
4168;5944;Demand;08.09.2013;YTL;17.27;0
4169;1310;Credit Card;08.09.2013;YTL;2000;2000
4170;5026;Demand;08.09.2013;USD;4.11;0
4171;7938;Demand;08.09.2013;YTL;44.61;0
4172;6302;Demand;09.09.2013;YTL;38.58;0
4173;8039;Demand;09.09.2013;EUR;8.23;0
4174;4949;Demand;09.09.2013;EUR;0.73;0
4175;5245;Demand;09.09.2013;YTL;5.27;0
4176;2457;Credit Card;09.09.2013;YTL;10.8;1500
4177;1878;Credit Card;09.09.2013;YTL;0;7500
4178;5245;Demand;09.09.2013;USD;2.66;0
4179;2582;Demand;10.09.2013;EUR;533.79;0
4180;2582;Demand;10.09.2013;YTL;8970.18;0
4181;2582;Demand;10.09.2013;USD;3054.29;0
4182;4968;Demand;11.09.2013;YTL;78.79;0
4183;7107;Demand;11.09.2013;YTL;15.07;0
4184;7107;Demand;11.09.2013;EUR;11.19;0
4185;7363;Credit Card;12.09.2013;YTL;1807.33;2000
4186;3153;Demand;12.09.2013;YTL;28.13;0
4187;3348;Demand;12.09.2013;YTL;65.38;0
4188;4221;Demand;12.09.2013;EUR;3.47;0
4189;3153;Credit Card;12.09.2013;YTL;0;2000
4190;9236;Credit Card;12.09.2013;YTL;0;500
4191;7363;Demand;12.09.2013;YTL;44.11;0
4192;10146;Demand;13.09.2013;YTL;63.49;0
4193;7292;Demand;13.09.2013;YTL;35.36;0
4194;7292;Demand;13.09.2013;EUR;155.34;0
4195;10671;Demand;13.09.2013;YTL;492.16;0
4196;6797;Credit Card;14.09.2013;YTL;9114.83;10500
4197;4482;Credit Card;14.09.2013;YTL;0;2000
4198;4482;Demand;14.09.2013;YTL;36.58;0
4199;955;Credit Card;15.09.2013;YTL;17.68;2000
4200;5956;Credit Card;15.09.2013;YTL;2.27;500
4201;10111;Demand;15.09.2013;YTL;16.46;0
4202;3155;Demand;15.09.2013;USD;1.19;0
4203;2675;Demand;15.09.2013;YTL;24.26;0
4204;2675;Credit Card;15.09.2013;YTL;5179.58;6000
4205;7361;Demand;15.09.2013;USD;1.2;0
4206;5507;Credit Card;16.09.2013;YTL;12.68;2000
4207;8632;Credit Card;17.09.2013;YTL;10.24;2000
4208;1185;Demand;17.09.2013;YTL;22.36;0
4209;8632;Demand;17.09.2013;YTL;77.4;0
4210;10450;Demand;18.09.2013;USD;2.3;0
4211;6174;Demand;18.09.2013;XAU;1.15;0
4212;509;Demand;18.09.2013;YTL;93.91;0
4213;509;Credit Card;18.09.2013;YTL;967.22;1000
4214;11379;Demand;18.09.2013;USD;1.02;0
4215;4736;Demand;18.09.2013;YTL;32.62;0
4216;4736;Demand;18.09.2013;USD;3.62;0
4217;5046;Credit Card;19.09.2013;YTL;1500;1500
4218;9778;Demand;19.09.2013;YTL;31.19;0
4219;3563;Demand;19.09.2013;EUR;18.5;0
4220;8539;Demand;19.09.2013;YTL;46.88;0
4221;11988;Demand;20.09.2013;YTL;13.49;0
4222;5207;Demand;20.09.2013;YTL;8396.07;0
4223;7488;Demand;20.09.2013;EUR;23825.09;0
4224;9573;Demand;20.09.2013;XAU;1.41;0
4225;3877;Demand;21.09.2013;YTL;5.54;0
4226;8635;Demand;21.09.2013;YTL;42;0
4227;4986;Demand;21.09.2013;USD;1.88;0
4228;6942;Demand;21.09.2013;EUR;2.62;0
4229;8602;Demand;22.09.2013;YTL;33.34;0
4230;7421;Demand;22.09.2013;YTL;7.22;0
4231;8602;Credit Card;22.09.2013;YTL;683.54;1500
4232;5968;Demand;23.09.2013;USD;0.82;0
4233;5968;Demand;23.09.2013;YTL;60.1;0
4234;5968;Demand;23.09.2013;EUR;2.48;0
4235;6494;Demand;23.09.2013;USD;1104.56;0
4236;4961;Demand;23.09.2013;USD;2.85;0
4237;816;Demand;24.09.2013;YTL;85.89;0
4238;4099;Demand;25.09.2013;YTL;52.26;0
4239;4252;Demand;25.09.2013;YTL;71.56;0
4240;4252;Credit Card;25.09.2013;YTL;2500;2500
4241;11688;Demand;26.09.2013;YTL;59.11;0
4242;1767;Demand;26.09.2013;USD;2.52;0
4243;4752;Demand;26.09.2013;YTL;68.05;0
4244;3080;Credit Card;27.09.2013;YTL;613.46;2000
4245;11042;Demand;27.09.2013;YTL;51.85;0
4246;4425;Demand;27.09.2013;YTL;80.58;0
4247;4085;Credit Card;27.09.2013;YTL;453.52;500
4248;2495;Demand;28.09.2013;YTL;257;0
4249;1693;Demand;28.09.2013;XAU;8.03;0
4250;2691;Demand;28.09.2013;YTL;9282.29;0
4251;10480;Demand;29.09.2013;USD;2.47;0
4252;1306;Demand;29.09.2013;USD;136.44;0
4253;1306;Demand;29.09.2013;YTL;196.41;0
4254;8623;Demand;29.09.2013;YTL;10.94;0
4255;3673;Demand;30.09.2013;YTL;1808.4;0
4256;8911;Demand;30.09.2013;YTL;64.4;0
4257;8911;Demand;30.09.2013;EUR;10.88;0
4258;5614;Demand;30.09.2013;YTL;2.5;0
4259;6423;Demand;30.09.2013;USD;18.21;0
4260;4870;Demand;30.09.2013;YTL;37.67;0
4261;5614;Credit Card;30.09.2013;YTL;5.99;2000
4262;6711;Demand;01.10.2013;YTL;29.47;0
4263;1301;Demand;01.10.2013;YTL;13.33;0
4264;7962;Demand;01.10.2013;EUR;0.57;0
4265;3470;Demand;01.10.2013;EUR;14.08;0
4266;1171;Demand;02.10.2013;YTL;104.86;0
4267;2129;Credit Card;03.10.2013;YTL;6.88;2000
4268;2665;Demand;03.10.2013;YTL;32.01;0
4269;10235;Demand;05.10.2013;YTL;108.6;0
4270;2905;Demand;05.10.2013;YTL;6.13;0
4271;4837;Demand;05.10.2013;YTL;32.11;0
4272;10235;Demand;05.10.2013;USD;1718.6;0
4273;11315;Credit Card;06.10.2013;YTL;8.14;1500
4274;6712;Demand;06.10.2013;YTL;56.46;0
4275;9976;Credit Card;06.10.2013;YTL;0;8000
4276;11265;Demand;07.10.2013;EUR;4.33;0
4277;11265;Demand;07.10.2013;USD;2.67;0
4278;2300;Demand;07.10.2013;YTL;29.92;0
4279;11265;Demand;07.10.2013;YTL;1.39;0
4280;1030;Demand;07.10.2013;YTL;682.56;0
4281;4970;Demand;07.10.2013;YTL;65.81;0
4282;10591;Demand;07.10.2013;USD;1.55;0
4283;6963;Credit Card;07.10.2013;YTL;0;4500
4284;1030;Credit Card;07.10.2013;YTL;35.47;8000
4285;1611;Credit Card;08.10.2013;YTL;432.43;50000
4286;1611;Demand;08.10.2013;YTL;3794.99;0
4287;5653;Credit Card;08.10.2013;YTL;0;11500
4288;589;Demand;08.10.2013;USD;4.37;0
4289;11688;Demand;08.10.2013;EUR;4.61;0
4290;589;Demand;08.10.2013;YTL;40.27;0
4291;2409;Demand;08.10.2013;USD;1.11;0
4292;9837;Demand;08.10.2013;EUR;11842.52;0
4293;4426;Demand;09.10.2013;YTL;63.76;0
4294;7433;Demand;09.10.2013;YTL;925.07;0
4295;721;Credit Card;10.10.2013;YTL;0;500
4296;860;Demand;10.10.2013;USD;3.34;0
4297;9519;Demand;10.10.2013;YTL;63.66;0
4298;5813;Demand;10.10.2013;USD;2.25;0
4299;5478;Credit Card;10.10.2013;YTL;435.76;1500
4300;10335;Demand;10.10.2013;USD;407.93;0
4301;4328;Demand;10.10.2013;EUR;12.71;0
4302;4328;Demand;10.10.2013;USD;4.83;0
4303;2407;Demand;10.10.2013;YTL;1923.6;0
4304;10987;Credit Card;11.10.2013;YTL;1680.3;2000
4305;10211;Demand;11.10.2013;YTL;1926.5;0
4306;11504;Demand;11.10.2013;EUR;1.26;0
4307;11504;Demand;11.10.2013;USD;3.49;0
4308;11504;Demand;11.10.2013;YTL;13.16;0
4309;9717;Demand;12.10.2013;YTL;28.7;0
4310;7584;Demand;12.10.2013;XAU;1.18;0
4311;1211;Credit Card;13.10.2013;YTL;29.95;3500
4312;4682;Demand;13.10.2013;USD;3.47;0
4313;4289;Demand;14.10.2013;EUR;14203.74;0
4314;4289;Demand;14.10.2013;USD;588.85;0
4315;5010;Demand;14.10.2013;USD;3.21;0
4316;4289;Demand;14.10.2013;YTL;184.24;0
4317;11116;Demand;14.10.2013;YTL;6.23;0
4318;1671;Demand;14.10.2013;YTL;97.6;0
4319;8253;Demand;14.10.2013;USD;1.94;0
4320;5109;Demand;15.10.2013;EUR;8.6;0
4321;11443;Demand;15.10.2013;YTL;2313.88;0
4322;9494;Demand;15.10.2013;YTL;1342.43;0
4323;8763;Demand;15.10.2013;USD;3.57;0
4324;796;Demand;16.10.2013;USD;26262.35;0
4325;796;Credit Card;16.10.2013;YTL;0;13000
4326;7919;Demand;16.10.2013;USD;2.55;0
4327;11954;Demand;16.10.2013;USD;1.35;0
4328;3593;Demand;16.10.2013;USD;0.88;0
4329;796;Demand;16.10.2013;YTL;1216.7;0
4330;9568;Demand;17.10.2013;XAU;4.93;0
4331;1813;Demand;17.10.2013;YTL;60.78;0
4332;11183;Credit Card;17.10.2013;YTL;0;8000
4333;11183;Demand;17.10.2013;USD;0.3;0
4334;1813;Demand;17.10.2013;USD;2.48;0
4335;1840;Demand;18.10.2013;YTL;8169.29;0
4336;1840;Credit Card;18.10.2013;YTL;175.55;22500
4337;7562;Credit Card;18.10.2013;YTL;6.82;1000
4338;7562;Demand;18.10.2013;YTL;18.92;0
4339;11488;Demand;18.10.2013;USD;3.03;0
4340;11488;Demand;18.10.2013;YTL;26.78;0
4341;3699;Demand;18.10.2013;YTL;83.56;0
4342;7488;Credit Card;19.10.2013;YTL;5714.33;15000
4343;990;Demand;19.10.2013;YTL;51.83;0
4344;6016;Demand;19.10.2013;YTL;60.85;0
4345;10085;Credit Card;20.10.2013;YTL;1804.53;2000
4346;10119;Demand;20.10.2013;YTL;26.99;0
4347;10648;Demand;20.10.2013;EUR;1.95;0
4348;10119;Credit Card;20.10.2013;YTL;0;500
4349;11453;Demand;21.10.2013;YTL;1178.34;0
4350;4720;Demand;21.10.2013;XAU;1.35;0
4351;3951;Demand;21.10.2013;YTL;64.56;0
4352;7977;Credit Card;21.10.2013;YTL;0;1000
4353;5124;Demand;21.10.2013;YTL;62.03;0
4354;4084;Demand;21.10.2013;YTL;20.87;0
4355;11453;Demand;21.10.2013;EUR;21521.09;0
4356;10054;Demand;22.10.2013;YTL;68.19;0
4357;2419;Demand;22.10.2013;YTL;32.96;0
4358;2722;Demand;22.10.2013;USD;4.45;0
4359;2722;Credit Card;22.10.2013;YTL;8.2;6000
4360;2722;Demand;22.10.2013;YTL;27.18;0
4361;2966;Credit Card;22.10.2013;YTL;70925.11;92000
4362;3300;Demand;22.10.2013;YTL;82.39;0
4363;10054;Credit Card;22.10.2013;YTL;3638.93;4000
4364;2724;Demand;23.10.2013;YTL;14.51;0
4365;2724;Demand;23.10.2013;XAU;6.3;0
4366;10675;Demand;23.10.2013;EUR;7.7;0
4367;7541;Demand;24.10.2013;YTL;66.67;0
4368;7949;Demand;24.10.2013;USD;0.77;0
4369;10859;Credit Card;24.10.2013;YTL;23.74;5500
4370;2561;Demand;24.10.2013;USD;20799.02;0
4371;7949;Demand;24.10.2013;YTL;20.7;0
4372;1412;Demand;25.10.2013;YTL;34.82;0
4373;5484;Credit Card;25.10.2013;YTL;0;2000
4374;5207;Credit Card;25.10.2013;YTL;3482.87;20000
4375;7726;Demand;25.10.2013;USD;3.12;0
4376;1412;Credit Card;25.10.2013;YTL;0;2500
4377;10014;Demand;26.10.2013;USD;0.42;0
4378;10014;Demand;26.10.2013;EUR;11.1;0
4379;2072;Demand;26.10.2013;YTL;57.7;0
4380;2994;Demand;27.10.2013;YTL;12.18;0
4381;10200;Demand;27.10.2013;YTL;11.42;0
4382;970;Demand;28.10.2013;YTL;33.54;0
4383;7800;Demand;29.10.2013;YTL;58.78;0
4384;1325;Demand;29.10.2013;YTL;52.11;0
4385;9285;Demand;29.10.2013;XAU;0.97;0
4386;6702;Demand;29.10.2013;USD;0.07;0
4387;7800;Demand;29.10.2013;EUR;6.99;0
4388;5425;Demand;29.10.2013;USD;62.69;0
4389;9502;Credit Card;30.10.2013;YTL;31.94;16500
4390;9502;Demand;30.10.2013;YTL;88.51;0
4391;941;Demand;30.10.2013;YTL;21.84;0
4392;6863;Demand;30.10.2013;YTL;61.8;0
4393;4197;Credit Card;30.10.2013;YTL;2650.34;9000
4394;11566;Demand;30.10.2013;YTL;7160.68;0
4395;11566;Credit Card;30.10.2013;YTL;126.41;32000
4396;1853;Demand;30.10.2013;XAU;5.88;0
4397;2458;Demand;31.10.2013;USD;1.45;0
4398;4236;Demand;31.10.2013;USD;2.43;0
4399;2458;Demand;31.10.2013;YTL;38.34;0
4400;5591;Credit Card;31.10.2013;YTL;14000;14000
4401;3314;Credit Card;31.10.2013;YTL;4110.32;4500
4402;1048;Demand;01.11.2013;USD;251.89;0
4403;1048;Credit Card;01.11.2013;YTL;29.1;7000
4404;6979;Demand;01.11.2013;YTL;84.3;0
4405;5010;Demand;01.11.2013;XAU;2.92;0
4406;8397;Demand;02.11.2013;YTL;18.5;0
4407;3200;Credit Card;03.11.2013;YTL;19872.31;22000
4408;11914;Credit Card;03.11.2013;YTL;463.68;500
4409;2917;Credit Card;03.11.2013;YTL;424.31;1000
4410;1619;Demand;03.11.2013;XAU;5.75;0
4411;8179;Demand;03.11.2013;YTL;45.4;0
4412;2260;Demand;03.11.2013;YTL;7.44;0
4413;5705;Demand;04.11.2013;YTL;63.89;0
4414;5314;Demand;04.11.2013;YTL;85.83;0
4415;8484;Demand;04.11.2013;XAU;0.21;0
4416;5705;Credit Card;04.11.2013;YTL;0;2500
4417;6292;Demand;05.11.2013;USD;4.06;0
4418;10910;Demand;05.11.2013;YTL;47.01;0
4419;1830;Demand;05.11.2013;XAU;26;0
4420;6312;Demand;05.11.2013;YTL;38.48;0
4421;8224;Demand;05.11.2013;YTL;11.49;0
4422;7104;Demand;05.11.2013;YTL;46.74;0
4423;5344;Demand;05.11.2013;EUR;7.98;0
4424;10720;Demand;05.11.2013;YTL;927.59;0
4425;11673;Demand;05.11.2013;USD;0.53;0
4426;6910;Demand;05.11.2013;XAU;1.63;0
4427;2487;Demand;06.11.2013;YTL;37.19;0
4428;5462;Demand;07.11.2013;USD;0.55;0
4429;5462;Demand;07.11.2013;EUR;36.82;0
4430;6453;Credit Card;07.11.2013;YTL;16188.48;16500
4431;2912;Demand;07.11.2013;YTL;2730.49;0
4432;2912;Credit Card;07.11.2013;YTL;9231.04;16000
4433;8545;Demand;08.11.2013;YTL;6240.08;0
4434;10394;Demand;08.11.2013;YTL;1125.71;0
4435;3509;Credit Card;08.11.2013;YTL;1126.94;1500
4436;4507;Demand;08.11.2013;EUR;8.7;0
4437;11872;Demand;08.11.2013;USD;892.84;0
4438;1924;Demand;09.11.2013;YTL;84.1;0
4439;9173;Credit Card;09.11.2013;YTL;89.22;9000
4440;8777;Demand;09.11.2013;YTL;1532.71;0
4441;5386;Demand;09.11.2013;YTL;80.7;0
4442;6807;Credit Card;09.11.2013;YTL;0;90000
4443;5389;Demand;10.11.2013;YTL;57.01;0
4444;2893;Demand;10.11.2013;YTL;85.02;0
4445;7441;Credit Card;11.11.2013;YTL;0;2000
4446;9644;Credit Card;11.11.2013;YTL;8621.95;9500
4447;5431;Demand;12.11.2013;XAU;0.29;0
4448;5431;Demand;12.11.2013;YTL;64.23;0
4449;1044;Demand;12.11.2013;XAU;0.35;0
4450;11977;Demand;12.11.2013;YTL;1.82;0
4451;7067;Demand;13.11.2013;USD;1.87;0
4452;1559;Demand;13.11.2013;USD;2.28;0
4453;1451;Demand;13.11.2013;YTL;834.11;0
4454;1559;Demand;13.11.2013;YTL;97.28;0
4455;8837;Credit Card;13.11.2013;YTL;839.49;1000
4456;8632;Demand;13.11.2013;XAU;1.53;0
4457;2887;Demand;13.11.2013;YTL;45.97;0
4458;3942;Demand;14.11.2013;YTL;5.4;0
4459;9463;Demand;15.11.2013;EUR;9.01;0
4460;8392;Demand;15.11.2013;YTL;1512.32;0
4461;4735;Credit Card;15.11.2013;YTL;0;1000
4462;10630;Demand;15.11.2013;YTL;14.97;0
4463;4028;Demand;15.11.2013;USD;2.15;0
4464;1332;Demand;15.11.2013;YTL;70.76;0
4465;2767;Demand;15.11.2013;YTL;49.82;0
4466;9463;Demand;15.11.2013;YTL;6.84;0
4467;11977;Demand;16.11.2013;XAU;1.31;0
4468;4484;Demand;16.11.2013;EUR;37.18;0
4469;5219;Credit Card;16.11.2013;YTL;62176.21;64000
4470;5219;Demand;16.11.2013;YTL;4131.2;0
4471;5569;Demand;16.11.2013;YTL;77.66;0
4472;3402;Demand;16.11.2013;EUR;5.62;0
4473;4476;Credit Card;16.11.2013;YTL;0;1000
4474;5569;Credit Card;16.11.2013;YTL;0;1000
4475;6856;Demand;17.11.2013;YTL;7870.4;0
4476;474;Credit Card;17.11.2013;YTL;908.38;1000
4477;6856;Credit Card;17.11.2013;YTL;478.05;3000
4478;2270;Demand;17.11.2013;YTL;44.6;0
4479;2270;Demand;17.11.2013;USD;1.23;0
4480;8495;Demand;17.11.2013;XAU;0.23;0
4481;7932;Demand;17.11.2013;YTL;46.02;0
4482;8396;Credit Card;17.11.2013;YTL;453.2;500
4483;1318;Demand;18.11.2013;YTL;67.32;0
4484;1246;Demand;18.11.2013;EUR;9.82;0
4485;454;Demand;19.11.2013;YTL;49.12;0
4486;2847;Demand;19.11.2013;YTL;279.67;0
4487;3846;Demand;19.11.2013;YTL;71.71;0
4488;454;Credit Card;19.11.2013;YTL;0;1500
4489;6492;Demand;20.11.2013;YTL;29.94;0
4490;4532;Demand;21.11.2013;EUR;6.88;0
4491;6785;Credit Card;22.11.2013;YTL;37.97;6000
4492;6785;Demand;22.11.2013;YTL;78.46;0
4493;2005;Demand;22.11.2013;YTL;54.62;0
4494;7927;Demand;22.11.2013;YTL;83.43;0
4495;1084;Demand;22.11.2013;YTL;91.96;0
4496;8227;Demand;22.11.2013;USD;0.74;0
4497;8227;Demand;22.11.2013;EUR;8.88;0
4498;7270;Credit Card;23.11.2013;YTL;0;66000
4499;6567;Demand;23.11.2013;YTL;228.89;0
4500;11499;Credit Card;24.11.2013;YTL;3.33;500
4501;10447;Credit Card;24.11.2013;YTL;905.59;1000
4502;7351;Demand;24.11.2013;USD;1.95;0
4503;383;Demand;25.11.2013;YTL;119.18;0
4504;10886;Demand;25.11.2013;USD;656.35;0
4505;3137;Credit Card;25.11.2013;YTL;593.37;2000
4506;1059;Demand;25.11.2013;YTL;65.04;0
4507;10886;Demand;25.11.2013;EUR;3521.92;0
4508;10886;Demand;25.11.2013;YTL;1058.39;0
4509;1295;Demand;26.11.2013;USD;6.23;0
4510;7183;Demand;26.11.2013;USD;736.93;0
4511;7208;Demand;26.11.2013;YTL;0.99;0
4512;7855;Demand;26.11.2013;XAU;1.43;0
4513;1150;Demand;26.11.2013;YTL;3.06;0
4514;11042;Demand;27.11.2013;USD;0.81;0
4515;2073;Demand;28.11.2013;YTL;1421.12;0
4516;1139;Credit Card;28.11.2013;YTL;13.75;1500
4517;4198;Demand;28.11.2013;EUR;6.07;0
4518;9133;Demand;28.11.2013;YTL;63.84;0
4519;454;Demand;28.11.2013;USD;2.22;0
4520;9133;Demand;28.11.2013;EUR;20.22;0
4521;2073;Credit Card;28.11.2013;YTL;0;10000
4522;8031;Demand;28.11.2013;USD;2.24;0
4523;11111;Demand;28.11.2013;YTL;21.6;0
4524;10262;Demand;29.11.2013;USD;610.12;0
4525;3771;Demand;29.11.2013;USD;1.51;0
4526;8702;Demand;29.11.2013;YTL;0.49;0
4527;5388;Demand;29.11.2013;USD;322.96;0
4528;2508;Demand;30.11.2013;YTL;69.13;0
4529;10967;Demand;30.11.2013;XAU;0.25;0
4530;2453;Demand;30.11.2013;XAU;1.34;0
4531;10833;Demand;01.12.2013;YTL;39.57;0
4532;3361;Demand;01.12.2013;YTL;8.1;0
4533;4180;Demand;01.12.2013;YTL;66.92;0
4534;8853;Demand;01.12.2013;USD;0.7;0
4535;9618;Demand;01.12.2013;YTL;14.71;0
4536;4180;Demand;01.12.2013;EUR;11.13;0
4537;479;Credit Card;02.12.2013;YTL;7276.3;8000
4538;479;Demand;02.12.2013;YTL;80.83;0
4539;4104;Credit Card;02.12.2013;YTL;907.69;1000
4540;7324;Demand;02.12.2013;YTL;47.86;0
4541;4104;Demand;02.12.2013;USD;2.91;0
4542;600;Demand;02.12.2013;YTL;25.22;0
4543;1564;Demand;02.12.2013;YTL;86.88;0
4544;600;Credit Card;02.12.2013;YTL;1500;1500
4545;6816;Demand;03.12.2013;YTL;61.34;0
4546;1783;Demand;03.12.2013;EUR;8.61;0
4547;8569;Credit Card;03.12.2013;YTL;7.56;1000
4548;1807;Demand;03.12.2013;YTL;97.65;0
4549;2984;Demand;04.12.2013;YTL;67.15;0
4550;8633;Demand;05.12.2013;USD;0.75;0
4551;3175;Demand;05.12.2013;YTL;37.42;0
4552;4049;Demand;05.12.2013;YTL;90.62;0
4553;7991;Demand;05.12.2013;XAU;2.24;0
4554;1781;Credit Card;06.12.2013;YTL;0;2000
4555;11292;Demand;06.12.2013;YTL;29.61;0
4556;1168;Demand;07.12.2013;USD;43312.34;0
4557;10172;Demand;07.12.2013;YTL;372.82;0
4558;5265;Demand;07.12.2013;XAU;0.84;0
4559;872;Credit Card;08.12.2013;YTL;170.57;500
4560;6536;Demand;08.12.2013;EUR;9.02;0
4561;11736;Demand;08.12.2013;YTL;66.49;0
4562;11736;Credit Card;08.12.2013;YTL;1780.89;2000
4563;11736;Demand;08.12.2013;USD;2.54;0
4564;2457;Demand;08.12.2013;XAU;1.28;0
4565;6509;Demand;09.12.2013;YTL;7.13;0
4566;5738;Demand;09.12.2013;YTL;72.52;0
4567;9812;Demand;09.12.2013;YTL;77.45;0
4568;4589;Credit Card;10.12.2013;YTL;4000;4000
4569;8678;Demand;10.12.2013;XAU;0.86;0
